.,.,.,.,.,.,.,.,.,.,0,1,.,.,.,.,00,F0,01,00,FF,FF,CC,FF
.,.,.,.,.,.,.,0,0,0,3,1,.,.,.,.,00,C0,23,00,FF,EE,00,FF
.,.,.,.,.,.,0,2,2,2,3,0,.,.,.,.,00,30,E2,00,FF,CC,00,FF
.,.,.,.,0,2,2,2,2,2,0,.,.,.,.,.,00,F0,C0,00,FF,00,11,FF
.,.,.,.,0,2,2,2,0,0,.,.,.,.,.,.,00,C0,00,00,FF,00,33,FF
.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,00,03,00,00,FF,00,FF,FF
.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,00,0F,00,00,FF,99,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,07,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,81,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,60,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,00,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,E0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,00,F0,00,00,FF,FF,FF,77
.,.,.,.,.,.,.,.,.,.,.,0,1,.,.,.,00,F0,00,08,FF,FF,EE,77
.,.,.,.,.,.,.,.,0,0,0,3,1,.,.,.,00,C0,11,08,FF,FF,00,77
.,.,.,.,.,.,.,0,2,2,2,3,0,.,.,.,00,30,F1,00,FF,EE,00,77
.,.,.,.,.,0,2,2,2,2,2,0,.,.,.,.,00,F0,E0,00,FF,88,00,FF
.,.,.,.,.,0,2,2,2,0,0,.,.,.,.,.,00,C0,80,00,FF,88,11,FF
.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,00,03,00,00,FF,88,77,FF
.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,00,0F,00,00,FF,CC,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,07,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,81,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,60,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,00,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,E0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,00,F0,00,00,FF,FF,FF,BB
.,.,.,.,.,.,.,.,.,.,.,.,0,1,.,.,00,F0,00,04,FF,FF,FF,33
.,.,.,.,.,.,.,.,.,0,0,0,3,1,.,.,00,C0,00,8C,FF,FF,88,33
.,.,.,.,.,.,.,.,0,2,2,2,3,0,.,.,00,30,70,88,FF,FF,00,33
.,.,.,.,.,.,0,2,2,2,2,2,0,.,.,.,00,F0,F0,00,FF,CC,00,77
.,.,.,.,.,.,0,2,2,2,0,0,.,.,.,.,00,C0,C0,00,FF,CC,00,FF
.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,00,03,00,00,FF,CC,33,FF
.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,00,0F,#VALUE!,00,FF,EE,77,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,07,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,81,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,60,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,00,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,E0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,00,F0,00,00,FF,FF,FF,DD
.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,.,00,F0,00,02,FF,FF,FF,99
.,.,.,.,.,.,.,.,.,.,0,0,0,3,1,.,00,C0,00,46,FF,FF,CC,11
.,.,.,.,.,.,.,.,.,0,2,2,2,3,0,.,00,30,30,C4,FF,FF,88,11
.,.,.,.,.,.,.,0,2,2,2,2,2,0,.,.,00,F0,F0,80,FF,EE,00,33
.,.,.,.,.,.,.,0,2,2,2,0,0,.,.,.,00,C0,E0,00,FF,EE,00,77
.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,00,03,00,00,FF,EE,11,FF
.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,00,0F,#VALUE!,00,FF,FF,33,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,07,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,81,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,60,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,00,B0,00,00,FF,FF,FF,FF
